,mean,sd,2.50%,97.50%,n_eff,Rhat4,,,
b23j[50],0.007297142,0.033395415,-0.062863057,0.072720187,608.1900017,1.011242401,,,
b23j[51],0.005093472,0.029910329,-0.058394724,0.062571644,724.7788834,1.008958453,,,
b23j[52],0.009277397,0.042749929,-0.076217287,0.096807885,1006.474079,1.009921669,,,
b23j[53],0.01164977,0.039668385,-0.065757337,0.096475093,740.1640159,1.006457505,,,
b23j[54],0.009114712,0.034969828,-0.062981398,0.079681321,948.9780617,1.006808505,,,
b23j[55],-0.002568094,0.042278986,-0.104454271,0.067030501,732.1057604,1.006241517,,,
b23j[56],0.011928046,0.030667917,-0.048015623,0.076082491,862.4113469,1.005187537,,,
b23j[57],0.013404116,0.028316647,-0.04109128,0.072381513,719.4355859,1.008372859,,,
b23j[58],0.011387267,0.039088014,-0.066979405,0.094736171,1556.513954,1.005347089,,,
b23j[59],0.012247066,0.037691421,-0.060307545,0.094776785,866.9210404,1.00720533,,,
b23j[6],0.014158264,0.031381739,-0.04663117,0.079470822,496.0885953,1.012402772,,,
b23j[60],0.010694708,0.037908258,-0.063429759,0.090160297,972.6769885,1.003549312,,,
b23j[61],0.027920143,0.051698306,-0.049255005,0.158776802,398.5050289,1.007797001,,,
b23j[62],0.013301459,0.039492018,-0.061935424,0.098205043,760.9062568,1.003679458,,,
b23j[63],0.008040214,0.040425635,-0.076352341,0.086859214,1005.164345,1.006582458,,,
b23j[64],0.018495786,0.041044855,-0.049112078,0.111245658,580.537101,1.005250198,,,
b23j[7],0.015641435,0.04029092,-0.057029369,0.106621586,797.4666111,1.00380301,,,
b23j[8],0.010068077,0.037852376,-0.067794656,0.088848693,847.9488415,1.005957125,,,
b23j[9],0.009224669,0.038821691,-0.071076341,0.087099077,997.570784,1.00604084,,,
b9j[1],-0.100657474,0.082501097,-0.269902509,0.05259633,1729.274912,1.005725806,,,
b9j[10],0.00863599,0.135153721,-0.266166168,0.281348208,2728.580954,1.000785448,,,
b9j[11],0.050796561,0.087283859,-0.115315822,0.231427291,2827.290984,1.001738944,,,
b9j[12],0.138554935,0.072759179,-0.001011204,0.280991854,1696.837586,1.003425453,,,
b9j[13],-0.055843284,0.146499903,-0.365373741,0.220389627,2990.27795,1.000948961,,,
b9j[14],-0.19437137,0.133131252,-0.477500606,0.036248888,1261.153917,1.001895247,,,
b9j[15],0.010154586,0.134016139,-0.254654584,0.287076839,3327.053268,1.000925513,,,
b9j[16],-0.044900113,0.126589244,-0.306696155,0.198862983,2965.980568,1.001659704,,,
b9j[17],-0.064866804,0.128981496,-0.343970355,0.173519613,2209.561135,1.000628897,,,
b9j[18],-0.125169924,0.077118233,-0.282775041,0.018401035,2100.878558,1.000917679,,,
b9j[19],-0.06568476,0.048598262,-0.162062426,0.027969816,3086.774485,1.000352762,,,
b9j[2],-0.029310459,0.082768676,-0.200211522,0.129050556,2924.693467,1.00127362,,,
b9j[20],-0.010662388,0.135750621,-0.288779614,0.265131573,3215.169903,1.000594892,,,
b9j[21],-0.049822993,0.12569378,-0.313533047,0.191486888,2181.036092,1.000511996,,,
b9j[22],0.060030008,0.038393192,-0.014751176,0.135791545,2098.459264,1.003276867,,,
b9j[23],-0.06187494,0.068437444,-0.198327227,0.068179825,2130.390836,1.000744418,,,
b9j[24],0.001324506,0.13360498,-0.267754325,0.272455715,3046.514378,1.000503745,,,
b9j[25],-0.019669218,0.126856169,-0.281570994,0.23025774,4396.123959,1.000697004,,,
b9j[26],-0.019979674,0.139032296,-0.314142512,0.254257592,2978.226823,1.003511838,,,
b9j[27],0.022713844,0.102292614,-0.177264296,0.231898996,3848.797659,1.000856345,,,
b9j[28],-0.014510062,0.127351781,-0.274262643,0.244263627,3983.192314,1.001024438,,,
b9j[29],-0.01046781,0.135519599,-0.286709397,0.266336643,3918.050503,1.000457592,,,
b9j[3],0.001709179,0.137766993,-0.279842718,0.280367358,3088.027319,1.001862839,,,
b9j[30],0.312124864,0.183424092,-0.019051461,0.674462086,780.5127776,1.004532969,,,
b9j[31],-0.010601232,0.138443014,-0.294112938,0.267988257,2499.730913,1.001560219,,,
b9j[32],-0.09717236,0.126506345,-0.373386841,0.129265469,2408.927122,1.000170872,,,
b9j[33],-0.036069632,0.065791811,-0.167375744,0.091224775,3229.017884,1.001477443,,,
b9j[34],0.008823967,0.06727928,-0.123533586,0.142588749,4368.673605,1.000881042,,,
b9j[35],-0.053752796,0.119682929,-0.308782661,0.171694774,3188.043545,1.001559591,,,
b9j[36],-0.095587662,0.069197143,-0.23529924,0.034398069,2821.409041,1.002646584,,,
b9j[37],-0.034658912,0.118777232,-0.280198993,0.197334808,3119.077919,1.001059001,,,
b9j[38],0.009316585,0.097640793,-0.182416335,0.20566583,2396.379516,1.00174307,,,
b9j[39],0.058559616,0.119303962,-0.167989063,0.30603712,2660.164708,1.000900015,,,
b9j[4],-0.007636808,0.106268649,-0.224535586,0.203835503,4374.331075,1.000847919,,,
b9j[40],-0.01624495,0.144913549,-0.319415618,0.27135337,2719.76035,1.000560303,,,
b9j[41],0.066087484,0.049029914,-0.029848824,0.162696061,2833.355252,1.002118746,,,
b9j[42],-0.001618376,0.137984587,-0.282478486,0.278969876,3577.869638,1.00033981,,,
b9j[43],-0.013437147,0.022139031,-0.056790616,0.030368959,1280.00702,1.003105901,,,
b9j[44],0.157625845,0.111608591,-0.047882266,0.380294424,1165.568662,1.003867983,,,
b9j[45],-0.036280128,0.125922566,-0.302711198,0.20385808,3569.482368,1.00138349,,,
b9j[46],-0.017328644,0.141517895,-0.308699621,0.267103722,3113.151049,1.000211166,,,
b9j[47],-0.050280631,0.052813033,-0.154530954,0.053098111,3240.325906,1.002098763,,,
b9j[48],-0.069377281,0.096775417,-0.263594166,0.118943357,1966.067212,1.000719273,,,
b9j[49],-0.008433609,0.137597535,-0.296571294,0.2642909,3378.292175,1.000137606,,,
b9j[5],0.00329898,0.136263471,-0.27102312,0.282671045,3398.438217,1.001289016,,,
b9j[50],0.04250558,0.046842391,-0.048602163,0.135293819,3599.98217,1.00261566,,,
b9j[51],0.035759016,0.042818188,-0.04717882,0.12086243,2520.288713,1.003910783,,,
b9j[52],0.022490283,0.140071933,-0.251284602,0.318696772,3454.261903,1.000593848,,,
b9j[53],-0.015869474,0.116068082,-0.252269641,0.21538724,4884.724778,1.000344151,,,
b9j[54],-0.09056106,0.09347684,-0.284522118,0.082060928,2305.978716,1.002308434,,,
b9j[55],-0.082147619,0.139279942,-0.382168249,0.174716594,2251.794387,1.001755135,,,
b9j[56],-0.045831559,0.082482836,-0.219135125,0.110626704,1994.883107,1.001227605,,,
b9j[57],-0.0050233,0.031984307,-0.067768944,0.057738387,5475.193336,1.00006401,,,
b9j[58],-0.01295748,0.137333271,-0.296506839,0.262896022,3892.76201,1.000512083,,,
b9j[59],0.002595903,0.090646398,-0.179738068,0.18242403,2244.297856,1.003675877,,,
b9j[60],-0.044308782,0.112262297,-0.279481406,0.16878343,2844.422276,1.000811423,,,
b9j[61],0.17263424,0.147907775,-0.080140526,0.496436131,1288.786661,1.00310129,,,
b9j[62],0.018260381,0.098854443,-0.17422583,0.219896803,3952.126894,1.001608452,,,
b9j[63],-0.104527262,0.1296059,-0.385534566,0.12432543,1768.908861,1.001388971,,,
b9j[64],0.042500722,0.089567099,-0.134584036,0.221611225,2470.902435,1.000868892,,,
b9j[7],-0.013357766,0.137071682,-0.291789819,0.263091636,3687.215701,1.001395685,,,
b9j[8],-0.030895677,0.130360511,-0.308584313,0.218607675,3381.683239,1.000928061,,,
b9j[9],-0.030766332,0.129124259,-0.303937586,0.218557278,2969.325684,1.001111412,,,
"Rho[1,1]",1,0,1,1,NA,NA,,,
"Rho[1,10]",0.10719159,0.209778934,-0.316221933,0.503944752,2156.530049,1.000589069,,,
"Rho[1,11]",-0.055765859,0.183810759,-0.3963823,0.316867866,2615.802919,1.002340092,,,
"Rho[1,12]",-0.035522377,0.216502249,-0.450979525,0.385282661,2422.178368,1.002530838,,,
"Rho[1,13]",0.020529691,0.216026972,-0.400102061,0.437158093,2835.28111,1.00495049,,,
"Rho[1,14]",-0.033126788,0.209450026,-0.434602514,0.381594213,2661.098933,1.001363836,,,
"Rho[1,15]",-0.033813266,0.228632488,-0.473975933,0.411113389,2019.219416,1.001924744,,,
"Rho[1,16]",-0.017486292,0.219604551,-0.438415607,0.411879877,2932.007435,1.00103348,,,
"Rho[1,2]",0.05471769,0.169088661,-0.287027495,0.370466554,2804.035201,1.000598964,,,
"Rho[1,3]",0.126070244,0.221898672,-0.326665293,0.536026693,2279.809526,1.001225753,,,
"Rho[1,4]",-0.030394339,0.184212049,-0.38875315,0.330174836,3163.094581,1.000528152,,,
"Rho[1,5]",0.0040268,0.161754746,-0.311648647,0.319630723,3488.2515,1.000449583,,,
"Rho[1,6]",0.126644171,0.212395444,-0.31331447,0.514687525,2339.259085,1.003516423,,,
"Rho[1,7]",-0.00652103,0.221654871,-0.435654575,0.423294204,1797.119439,1.000464322,,,
"Rho[1,8]",-0.076727556,0.178939477,-0.412887435,0.283241256,2401.82684,1.003531999,,,
"Rho[1,9]",-0.1936,0.215467921,-0.578575521,0.255191598,1705.303563,1.003943154,,,
"Rho[10,1]",0.10719159,0.209778934,-0.316221933,0.503944752,2156.530049,1.000589069,,,
"Rho[10,10]",1,1.45E-16,1,1,18381.40098,0.999984127,,,
"Rho[10,11]",-0.007432512,0.229531196,-0.447137013,0.440562843,3462.035854,1.002309933,,,
"Rho[10,12]",-0.000210736,0.229797535,-0.444620796,0.440011086,3657.328244,1.001273561,,,
"Rho[10,13]",-0.013733944,0.226878703,-0.452294674,0.423782984,5304.422116,1.000387965,,,
"Rho[10,14]",-0.016986046,0.226784429,-0.453384076,0.423612784,4262.620501,1.001079586,,,
"Rho[10,15]",-0.001475608,0.22765547,-0.443113294,0.436762086,4569.3026,1.000280699,,,
"Rho[10,16]",-0.053433487,0.233213457,-0.498520246,0.403079433,3104.327188,1.001471574,,,
"Rho[10,2]",0.013722779,0.220383007,-0.414372168,0.439243948,3718.130281,1.000685252,,,
"Rho[10,3]",0.003619199,0.229835944,-0.441566471,0.446732683,2821.799784,1.001212033,,,
"Rho[10,4]",0.021314065,0.22516636,-0.419089773,0.451169079,3118.664644,1.000898375,,,
"Rho[10,5]",-0.027850895,0.227427696,-0.464303508,0.420823773,2558.095298,1.000942871,,,
"Rho[10,6]",0.010501207,0.226613617,-0.430288539,0.445006775,3467.506371,1.000389476,,,
"Rho[10,7]",0.028457841,0.228981146,-0.415472866,0.470832824,3772.689977,1.002979333,,,
"Rho[10,8]",-0.044591801,0.222651316,-0.465564702,0.391972358,3168.531172,1.000688728,,,
"Rho[10,9]",-0.044542018,0.224184849,-0.47457651,0.39277415,3435.764114,1.001621304,,,
"Rho[11,1]",-0.055765859,0.183810759,-0.3963823,0.316867866,2615.802919,1.002340092,,,
"Rho[11,10]",-0.007432512,0.229531196,-0.447137013,0.440562843,3462.035854,1.002309933,,,
"Rho[11,11]",1,1.44E-16,1,1,3801.502495,0.999984127,,,
"Rho[11,12]",-0.060191148,0.230047424,-0.50121453,0.390249331,2861.591459,1.000465894,,,
"Rho[11,13]",0.022842155,0.231076862,-0.426282525,0.468136597,3477.005637,1.000857331,,,
"Rho[11,14]",0.0102807,0.22698201,-0.432592827,0.446325475,2600.598923,1.001377114,,,
"Rho[11,15]",-0.017675271,0.231782317,-0.463406471,0.433122451,3421.012069,1.000270891,,,
"Rho[11,16]",-0.008516776,0.228731331,-0.452161201,0.435399675,3024.627823,1.001646296,,,
"Rho[11,2]",0.009745098,0.208585659,-0.398146047,0.412701429,2708.515896,1.000639152,,,
"Rho[11,3]",0.020547202,0.230043228,-0.424357741,0.460764004,2584.022864,1.00113031,,,
"Rho[11,4]",-0.166080372,0.220527656,-0.571160819,0.282018881,1977.142569,1.00069648,,,
"Rho[11,5]",-0.27244276,0.218535872,-0.657834323,0.184779068,1174.672116,1.002754865,,,
"Rho[11,6]",0.010650366,0.22753044,-0.433792481,0.446690042,2566.519678,1.000789631,,,
"Rho[11,7]",-0.012538686,0.231508311,-0.460240896,0.431619393,2835.448671,1.000857582,,,
"Rho[11,8]",0.112662216,0.218099946,-0.32735465,0.51621077,2286.967275,1.001261618,,,
"Rho[11,9]",-0.009440256,0.222863714,-0.440540427,0.422381521,3101.507266,1.002131111,,,
"Rho[12,1]",-0.035522377,0.216502249,-0.450979525,0.385282661,2422.178368,1.002530838,,,
"Rho[12,10]",-0.000210736,0.229797535,-0.444620796,0.440011086,3657.328244,1.001273561,,,
"Rho[12,11]",-0.060191148,0.230047424,-0.50121453,0.390249331,2861.591459,1.000465894,,,
"Rho[12,12]",1,1.51E-16,1,1,3806.50351,0.999984127,,,
"Rho[12,13]",-0.00452039,0.230249325,-0.447167609,0.438642125,4518.606226,1.000722708,,,
"Rho[12,14]",0.032827034,0.22746406,-0.411460412,0.466279476,4068.028024,1.002036559,,,
"Rho[12,15]",-0.007046264,0.22892966,-0.451049646,0.438012661,4847.87052,1.000489458,,,
"Rho[12,16]",-0.013271475,0.228335616,-0.449918382,0.432964837,5020.197032,1.001038655,,,
"Rho[12,2]",-0.041060153,0.228049917,-0.476773932,0.406639414,2596.476938,1.000695367,,,
"Rho[12,3]",-0.01274605,0.228028786,-0.456405324,0.427107413,3599.309757,1.000617712,,,
"Rho[12,4]",0.065588729,0.230959776,-0.389636877,0.504807755,2386.681583,1.002646346,,,
"Rho[12,5]",0.05836951,0.224819775,-0.383320254,0.484937585,3711.953652,1.000354777,,,
"Rho[12,6]",-0.042122313,0.229428986,-0.477132561,0.41120376,2860.310566,1.002054159,,,
"Rho[12,7]",-0.005032665,0.227351991,-0.445528395,0.437330043,4167.423678,1.000311284,,,
"Rho[12,8]",0.001534404,0.228747826,-0.43617443,0.445142928,3006.244483,1.000742618,,,
"Rho[12,9]",0.007695535,0.227865662,-0.433024163,0.44920787,3830.827247,1.001735922,,,
"Rho[13,1]",0.020529691,0.216026972,-0.400102061,0.437158093,2835.28111,1.00495049,,,
"Rho[13,10]",-0.013733944,0.226878703,-0.452294674,0.423782984,5304.422116,1.000387965,,,
"Rho[13,11]",0.022842155,0.231076862,-0.426282525,0.468136597,3477.005637,1.000857331,,,
"Rho[13,12]",-0.00452039,0.230249325,-0.447167609,0.438642125,4518.606226,1.000722708,,,
"Rho[13,13]",1,1.52E-16,1,1,18308.63869,0.999984127,,,
"Rho[13,14]",0.004018254,0.230714136,-0.438196333,0.450920095,3512.446312,1.001729234,,,
"Rho[13,15]",0.000436553,0.22966846,-0.446855923,0.442592503,5023.5009,1.000333567,,,
"Rho[13,16]",-0.007653478,0.230104504,-0.452630507,0.437212178,4763.490695,1.000377269,,,
"Rho[13,2]",-0.002382591,0.229256891,-0.447270743,0.434786599,2649.47446,1.002784289,,,
"Rho[13,3]",0.023798968,0.229351868,-0.424008363,0.461355282,4204.666807,1.000254918,,,
"Rho[13,4]",0.008643553,0.231954281,-0.437403741,0.453774594,2507.624083,1.002773045,,,
"Rho[13,5]",0.007019325,0.231844077,-0.447486356,0.450493526,3260.237516,1.000946772,,,
"Rho[13,6]",0.032926333,0.229119963,-0.420237846,0.468574307,4244.284286,1.001150936,,,
"Rho[13,7]",-0.058603652,0.235190314,-0.505547382,0.401874336,2359.636454,1.000354196,,,
"Rho[13,8]",0.003604761,0.224777209,-0.430327701,0.441695077,3462.374371,1.001128531,,,
"Rho[13,9]",-0.007014327,0.226381554,-0.450127043,0.429267943,4188.269607,1.000951803,,,
"Rho[14,1]",-0.033126788,0.209450026,-0.434602514,0.381594213,2661.098933,1.001363836,,,
"Rho[14,10]",-0.016986046,0.226784429,-0.453384076,0.423612784,4262.620501,1.001079586,,,
"Rho[14,11]",0.0102807,0.22698201,-0.432592827,0.446325475,2600.598923,1.001377114,,,
"Rho[14,12]",0.032827034,0.22746406,-0.411460412,0.466279476,4068.028024,1.002036559,,,
"Rho[14,13]",0.004018254,0.230714136,-0.438196333,0.450920095,3512.446312,1.001729234,,,
"Rho[14,14]",1,1.53E-16,1,1,9236.477676,0.999984127,,,
"Rho[14,15]",0.014527142,0.225392585,-0.422707307,0.448919903,5283.318453,1.000821977,,,
"Rho[14,16]",-0.017100089,0.228455987,-0.458085743,0.427858152,4782.014015,1.000204167,,,
"Rho[14,2]",-0.038731682,0.225866008,-0.474258616,0.397348172,2561.50373,1.001193383,,,
"Rho[14,3]",0.005105631,0.228669239,-0.440566221,0.444549772,2835.243454,1.000190884,,,
"Rho[14,4]",0.042678757,0.228970487,-0.406783361,0.478324606,2350.803798,1.00043093,,,
"Rho[14,5]",-0.034824444,0.21730999,-0.453970394,0.392686453,2918.666891,1.002158298,,,
"Rho[14,6]",0.030416431,0.228187163,-0.415847697,0.465662851,3366.861047,1.00134092,,,
"Rho[14,7]",-0.010576693,0.229364896,-0.454079981,0.43311418,3168.926169,1.000601989,,,
"Rho[14,8]",-0.082384039,0.230502707,-0.515187641,0.377867314,2338.695056,1.000145573,,,
"Rho[14,9]",0.009328471,0.223533357,-0.421666494,0.444320395,3203.39904,1.003081062,,,
"Rho[15,1]",-0.033813266,0.228632488,-0.473975933,0.411113389,2019.219416,1.001924744,,,
"Rho[15,10]",-0.001475608,0.22765547,-0.443113294,0.436762086,4569.3026,1.000280699,,,
"Rho[15,11]",-0.017675271,0.231782317,-0.463406471,0.433122451,3421.012069,1.000270891,,,
"Rho[15,12]",-0.007046264,0.22892966,-0.451049646,0.438012661,4847.87052,1.000489458,,,
"Rho[15,13]",0.000436553,0.22966846,-0.446855923,0.442592503,5023.5009,1.000333567,,,
"Rho[15,14]",0.014527142,0.225392585,-0.422707307,0.448919903,5283.318453,1.000821977,,,
"Rho[15,15]",1,1.56E-16,1,1,118990.9502,0.999984127,,,
"Rho[15,16]",0.002788497,0.227412247,-0.437405583,0.442404899,5786.994794,1.00262343,,,
"Rho[15,2]",0.004061028,0.228345444,-0.43624515,0.445805321,3001.121696,1.003465093,,,
"Rho[15,3]",-0.00613398,0.230703813,-0.449618333,0.440768336,3130.881143,1.00376653,,,
"Rho[15,4]",0.038835974,0.22848108,-0.408349953,0.475810893,4037.645122,1.000685629,,,
"Rho[15,5]",-0.051939885,0.231945113,-0.488379663,0.409745484,2805.784038,1.001924057,,,
"Rho[15,6]",-0.025861745,0.232501328,-0.468966441,0.426190087,3915.970646,1.001069616,,,
"Rho[15,7]",-0.006479206,0.227870616,-0.442738337,0.436295932,4007.555888,1.000277473,,,
"Rho[15,8]",-0.031087977,0.229403737,-0.473676452,0.410569986,2942.456294,1.001475655,,,
"Rho[15,9]",-0.033414849,0.230357328,-0.470814614,0.416771911,3731.783801,1.000613532,,,
"Rho[16,1]",-0.017486292,0.219604551,-0.438415607,0.411879877,2932.007435,1.00103348,,,
"Rho[16,10]",-0.053433487,0.233213457,-0.498520246,0.403079433,3104.327188,1.001471574,,,
"Rho[16,11]",-0.008516776,0.228731331,-0.452161201,0.435399675,3024.627823,1.001646296,,,
"Rho[16,12]",-0.013271475,0.228335616,-0.449918382,0.432964837,5020.197032,1.001038655,,,
"Rho[16,13]",-0.007653478,0.230104504,-0.452630507,0.437212178,4763.490695,1.000377269,,,
"Rho[16,14]",-0.017100089,0.228455987,-0.458085743,0.427858152,4782.014015,1.000204167,,,
"Rho[16,15]",0.002788497,0.227412247,-0.437405583,0.442404899,5786.994794,1.00262343,,,
"Rho[16,16]",1,1.53E-16,1,1,2042.654559,0.999984127,,,
"Rho[16,2]",0.071374054,0.233350696,-0.395615124,0.507573239,2363.185271,1.00127782,,,
"Rho[16,3]",-0.002328075,0.227515846,-0.443818698,0.439110443,4664.093724,1.000364497,,,
"Rho[16,4]",-0.002623756,0.229562048,-0.44464094,0.443130939,3199.660799,1.000574108,,,
"Rho[16,5]",0.030898747,0.228431727,-0.415648088,0.466731416,3240.042551,1.000122394,,,
"Rho[16,6]",-0.022714994,0.23018224,-0.463319805,0.423386835,3724.678563,1.001063732,,,
"Rho[16,7]",0.000309941,0.228390919,-0.448708237,0.439458883,4056.422702,1.000305258,,,
"Rho[16,8]",-0.011140719,0.22811649,-0.450196523,0.4301018,3727.94678,1.000743093,,,
"Rho[16,9]",0.016057444,0.228182994,-0.42818797,0.456067414,3199.606811,1.000595331,,,
"Rho[2,1]",0.05471769,0.169088661,-0.287027495,0.370466554,2804.035201,1.000598964,,,
"Rho[2,10]",0.013722779,0.220383007,-0.414372168,0.439243948,3718.130281,1.000685252,,,
"Rho[2,11]",0.009745098,0.208585659,-0.398146047,0.412701429,2708.515896,1.000639152,,,
"Rho[2,12]",-0.041060153,0.228049917,-0.476773932,0.406639414,2596.476938,1.000695367,,,
"Rho[2,13]",-0.002382591,0.229256891,-0.447270743,0.434786599,2649.47446,1.002784289,,,
"Rho[2,14]",-0.038731682,0.225866008,-0.474258616,0.397348172,2561.50373,1.001193383,,,
"Rho[2,15]",0.004061028,0.228345444,-0.43624515,0.445805321,3001.121696,1.003465093,,,
"Rho[2,16]",0.071374054,0.233350696,-0.395615124,0.507573239,2363.185271,1.00127782,,,
"Rho[2,2]",1,9.48E-17,1,1,252469.0581,0.999984127,,,
"Rho[2,3]",-0.011445637,0.225283372,-0.444426136,0.425971948,2748.12212,1.000083969,,,
"Rho[2,4]",-0.034904005,0.209851552,-0.442228998,0.376845846,2737.731725,1.001701707,,,
"Rho[2,5]",0.220820602,0.205923984,-0.203524884,0.590276423,1834.985672,1.002642569,,,
"Rho[2,6]",-0.026641747,0.218398603,-0.448909574,0.404220415,3836.087393,1.000505421,,,
"Rho[2,7]",-0.03872918,0.229276134,-0.471030893,0.412359039,3355.500735,1.001303002,,,
"Rho[2,8]",-0.246176094,0.207904559,-0.62064217,0.183518392,2278.318679,1.001087513,,,
"Rho[2,9]",0.015772153,0.220782302,-0.409349872,0.444718221,2675.292176,1.000111194,,,
"Rho[3,1]",0.126070244,0.221898672,-0.326665293,0.536026693,2279.809526,1.001225753,,,
"Rho[3,10]",0.003619199,0.229835944,-0.441566471,0.446732683,2821.799784,1.001212033,,,
"Rho[3,11]",0.020547202,0.230043228,-0.424357741,0.460764004,2584.022864,1.00113031,,,
"Rho[3,12]",-0.01274605,0.228028786,-0.456405324,0.427107413,3599.309757,1.000617712,,,
"Rho[3,13]",0.023798968,0.229351868,-0.424008363,0.461355282,4204.666807,1.000254918,,,
"Rho[3,14]",0.005105631,0.228669239,-0.440566221,0.444549772,2835.243454,1.000190884,,,
"Rho[3,15]",-0.00613398,0.230703813,-0.449618333,0.440768336,3130.881143,1.00376653,,,
"Rho[3,16]",-0.002328075,0.227515846,-0.443818698,0.439110443,4664.093724,1.000364497,,,
"Rho[3,2]",-0.011445637,0.225283372,-0.444426136,0.425971948,2748.12212,1.000083969,,,
"Rho[3,3]",1,1.02E-16,1,1,1087.711267,0.999984127,,,
"Rho[3,4]",-0.053957127,0.228338088,-0.490265644,0.391543794,2926.670632,1.00277249,,,
"Rho[3,5]",0.002337303,0.222316973,-0.42933884,0.42851696,2767.474036,1.000715813,,,
"Rho[3,6]",0.06705707,0.233553184,-0.403650308,0.50473022,2568.475852,1.002522612,,,
"Rho[3,7]",0.006721617,0.226536188,-0.431887059,0.447708495,4363.321742,1.000625592,,,
"Rho[3,8]",0.053598139,0.22865868,-0.395333589,0.488916474,3139.108265,1.000486454,,,
"Rho[3,9]",-0.063099678,0.231337701,-0.501183298,0.39088099,2518.230908,1.001122279,,,
"Rho[4,1]",-0.030394339,0.184212049,-0.38875315,0.330174836,3163.094581,1.000528152,,,
"Rho[4,10]",0.021314065,0.22516636,-0.419089773,0.451169079,3118.664644,1.000898375,,,
"Rho[4,11]",-0.166080372,0.220527656,-0.571160819,0.282018881,1977.142569,1.00069648,,,
"Rho[4,12]",0.065588729,0.230959776,-0.389636877,0.504807755,2386.681583,1.002646346,,,
"Rho[4,13]",0.008643553,0.231954281,-0.437403741,0.453774594,2507.624083,1.002773045,,,
"Rho[4,14]",0.042678757,0.228970487,-0.406783361,0.478324606,2350.803798,1.00043093,,,
"Rho[4,15]",0.038835974,0.22848108,-0.408349953,0.475810893,4037.645122,1.000685629,,,
"Rho[4,16]",-0.002623756,0.229562048,-0.44464094,0.443130939,3199.660799,1.000574108,,,
"Rho[4,2]",-0.034904005,0.209851552,-0.442228998,0.376845846,2737.731725,1.001701707,,,
"Rho[4,3]",-0.053957127,0.228338088,-0.490265644,0.391543794,2926.670632,1.00277249,,,
"Rho[4,4]",1,1.17E-16,1,1,207679.6929,0.999984127,,,
"Rho[4,5]",-0.046802629,0.21429794,-0.461233365,0.373296452,3037.08008,1.000388235,,,
"Rho[4,6]",-0.028796329,0.223316081,-0.454486736,0.410568752,3413.007155,1.000946449,,,
"Rho[4,7]",0.000936922,0.230003642,-0.446057847,0.44144396,3496.027709,1.000854179,,,
"Rho[4,8]",-0.126495872,0.2151415,-0.530907251,0.306121121,1875.18416,1.001356172,,,
"Rho[4,9]",0.029373793,0.222593865,-0.40799116,0.458251112,2901.721469,1.00158732,,,
"Rho[5,1]",0.0040268,0.161754746,-0.311648647,0.319630723,3488.2515,1.000449583,,,
"Rho[5,10]",-0.027850895,0.227427696,-0.464303508,0.420823773,2558.095298,1.000942871,,,
"Rho[5,11]",-0.27244276,0.218535872,-0.657834323,0.184779068,1174.672116,1.002754865,,,
"Rho[5,12]",0.05836951,0.224819775,-0.383320254,0.484937585,3711.953652,1.000354777,,,
"Rho[5,13]",0.007019325,0.231844077,-0.447486356,0.450493526,3260.237516,1.000946772,,,
"Rho[5,14]",-0.034824444,0.21730999,-0.453970394,0.392686453,2918.666891,1.002158298,,,
"Rho[5,15]",-0.051939885,0.231945113,-0.488379663,0.409745484,2805.784038,1.001924057,,,
"Rho[5,16]",0.030898747,0.228431727,-0.415648088,0.466731416,3240.042551,1.000122394,,,
"Rho[5,2]",0.220820602,0.205923984,-0.203524884,0.590276423,1834.985672,1.002642569,,,
"Rho[5,3]",0.002337303,0.222316973,-0.42933884,0.42851696,2767.474036,1.000715813,,,
"Rho[5,4]",-0.046802629,0.21429794,-0.461233365,0.373296452,3037.08008,1.000388235,,,
"Rho[5,5]",1,1.16E-16,1,1,576.7955438,0.999984127,,,
"Rho[5,6]",0.107073626,0.229568361,-0.352420571,0.5364269,2103.258454,1.001398389,,,
"Rho[5,7]",0.003070544,0.229880098,-0.448606562,0.446929985,2820.382432,1.001301218,,,
"Rho[5,8]",-0.006310177,0.194559261,-0.378426318,0.380463435,2688.481134,1.002297771,,,
"Rho[5,9]",-0.012263526,0.221765378,-0.439608437,0.416763061,3406.193659,1.001995944,,,
"Rho[6,1]",0.126644171,0.212395444,-0.31331447,0.514687525,2339.259085,1.003516423,,,
"Rho[6,10]",0.010501207,0.226613617,-0.430288539,0.445006775,3467.506371,1.000389476,,,
"Rho[6,11]",0.010650366,0.22753044,-0.433792481,0.446690042,2566.519678,1.000789631,,,
"Rho[6,12]",-0.042122313,0.229428986,-0.477132561,0.41120376,2860.310566,1.002054159,,,
"Rho[6,13]",0.032926333,0.229119963,-0.420237846,0.468574307,4244.284286,1.001150936,,,
"Rho[6,14]",0.030416431,0.228187163,-0.415847697,0.465662851,3366.861047,1.00134092,,,
"Rho[6,15]",-0.025861745,0.232501328,-0.468966441,0.426190087,3915.970646,1.001069616,,,
"Rho[6,16]",-0.022714994,0.23018224,-0.463319805,0.423386835,3724.678563,1.001063732,,,
"Rho[6,2]",-0.026641747,0.218398603,-0.448909574,0.404220415,3836.087393,1.000505421,,,
"Rho[6,3]",0.06705707,0.233553184,-0.403650308,0.50473022,2568.475852,1.002522612,,,
"Rho[6,4]",-0.028796329,0.223316081,-0.454486736,0.410568752,3413.007155,1.000946449,,,
"Rho[6,5]",0.107073626,0.229568361,-0.352420571,0.5364269,2103.258454,1.001398389,,,
